,id,prolific_id,task_number,condition,initial_guess,final_guess,predicted_charge,uncertainty_level,true_charge,age,sex,bmi,children,smoker,prediction_error,total_uncertainty_std,epistemic_uncertainty_std,aleatoric_uncertainty_std,task_duration_ms,created_at,Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Insurance types,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
96,796,664bf2201abae3378784ee1a,1,2,34159,22907,42710,1,58571,31,female,38.095,1,yes,15862,3830,1211,3634,9530.291080474854,2025-07-24 21:29:06+00,6882a4b4e1c46c49afdc7406,664bf2201abae3378784ee1a,APPROVED,Not Applicable,2025-07-24T21:26:14.834000Z,2025-07-24T21:30:41.780000Z,2025-07-25T00:40:32.114000Z,2025-07-24T21:30:42.226662Z,267.0,C1FHYQ9H,2814,"Health Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",30,Male,Asian,United States,United States,United States,English,No,Full-Time
97,797,664bf2201abae3378784ee1a,2,2,32314,26240,40164,1,52591,60,male,32.8,0,yes,12427,5892,1065,5795,2792.649507522583,2025-07-24 21:29:14+00,6882a4b4e1c46c49afdc7406,664bf2201abae3378784ee1a,APPROVED,Not Applicable,2025-07-24T21:26:14.834000Z,2025-07-24T21:30:41.780000Z,2025-07-25T00:40:32.114000Z,2025-07-24T21:30:42.226662Z,267.0,C1FHYQ9H,2814,"Health Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",30,Male,Asian,United States,United States,United States,English,No,Full-Time
98,798,664bf2201abae3378784ee1a,3,2,15075,22308,38827,2,55135,33,female,35.53,0,yes,16309,4454,798,4382,3134.732484817505,2025-07-24 21:29:21+00,6882a4b4e1c46c49afdc7406,664bf2201abae3378784ee1a,APPROVED,Not Applicable,2025-07-24T21:26:14.834000Z,2025-07-24T21:30:41.780000Z,2025-07-25T00:40:32.114000Z,2025-07-24T21:30:42.226662Z,267.0,C1FHYQ9H,2814,"Health Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",30,Male,Asian,United States,United States,United States,English,No,Full-Time
99,799,664bf2201abae3378784ee1a,4,2,33437,33437,30586,2,38999,44,male,30.2,2,yes,8413,6620,804,6571,2227.1804809570312,2025-07-24 21:29:29+00,6882a4b4e1c46c49afdc7406,664bf2201abae3378784ee1a,APPROVED,Not Applicable,2025-07-24T21:26:14.834000Z,2025-07-24T21:30:41.780000Z,2025-07-25T00:40:32.114000Z,2025-07-24T21:30:42.226662Z,267.0,C1FHYQ9H,2814,"Health Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",30,Male,Asian,United States,United States,United States,English,No,Full-Time
100,800,664bf2201abae3378784ee1a,5,2,14835,33077,7367,3,24060,19,female,30.59,2,no,16693,11045,552,11031,2831.6686153411865,2025-07-24 21:29:39+00,6882a4b4e1c46c49afdc7406,664bf2201abae3378784ee1a,APPROVED,Not Applicable,2025-07-24T21:26:14.834000Z,2025-07-24T21:30:41.780000Z,2025-07-25T00:40:32.114000Z,2025-07-24T21:30:42.226662Z,267.0,C1FHYQ9H,2814,"Health Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",30,Male,Asian,United States,United States,United States,English,No,Full-Time
101,801,664bf2201abae3378784ee1a,6,2,43299,44530,33285,3,43579,57,female,31.16,0,yes,10294,5039,611,5002,3267.469882965088,2025-07-24 21:29:49+00,6882a4b4e1c46c49afdc7406,664bf2201abae3378784ee1a,APPROVED,Not Applicable,2025-07-24T21:26:14.834000Z,2025-07-24T21:30:41.780000Z,2025-07-25T00:40:32.114000Z,2025-07-24T21:30:42.226662Z,267.0,C1FHYQ9H,2814,"Health Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",30,Male,Asian,United States,United States,United States,English,No,Full-Time
102,802,664bf2201abae3378784ee1a,7,2,31352,33761,11930,4,11879,55,female,32.395,1,no,51,1390,148,1383,5758.738994598389,2025-07-24 21:30:00+00,6882a4b4e1c46c49afdc7406,664bf2201abae3378784ee1a,APPROVED,Not Applicable,2025-07-24T21:26:14.834000Z,2025-07-24T21:30:41.780000Z,2025-07-25T00:40:32.114000Z,2025-07-24T21:30:42.226662Z,267.0,C1FHYQ9H,2814,"Health Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",30,Male,Asian,United States,United States,United States,English,No,Full-Time
103,803,664bf2201abae3378784ee1a,8,2,42417,43505,10022,4,10065,53,male,21.4,1,no,43,971,158,958,3753.3769607543945,2025-07-24 21:30:13+00,6882a4b4e1c46c49afdc7406,664bf2201abae3378784ee1a,APPROVED,Not Applicable,2025-07-24T21:26:14.834000Z,2025-07-24T21:30:41.780000Z,2025-07-25T00:40:32.114000Z,2025-07-24T21:30:42.226662Z,267.0,C1FHYQ9H,2814,"Health Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",30,Male,Asian,United States,United States,United States,English,No,Full-Time
104,804,67dd5fadfc2865707aedb5b0,1,3,100,38051,9651,1,6113,31,female,30.495,3,no,3538,10518,523,10505,13497.60127067566,2025-07-24 21:27:25+00,6882a490396c56ca4e8d2b26,67dd5fadfc2865707aedb5b0,APPROVED,Not Applicable,2025-07-24T21:24:39.054000Z,2025-07-24T21:32:43.688000Z,2025-07-25T00:40:31.160000Z,2025-07-24T21:32:44.132290Z,485.0,C1FHYQ9H,345,"Health Insurance, Vehicle Insurance, Home Insurance",43,Male,White,United States,United States,United States,English,No,Full-Time
105,805,67dd5fadfc2865707aedb5b0,2,3,37106,50039,10037,1,6552,33,female,36.29,3,no,3485,9693,919,9649,16332.355499267578,2025-07-24 21:27:55+00,6882a490396c56ca4e8d2b26,67dd5fadfc2865707aedb5b0,APPROVED,Not Applicable,2025-07-24T21:24:39.054000Z,2025-07-24T21:32:43.688000Z,2025-07-25T00:40:31.160000Z,2025-07-24T21:32:44.132290Z,485.0,C1FHYQ9H,345,"Health Insurance, Vehicle Insurance, Home Insurance",43,Male,White,United States,United States,United States,English,No,Full-Time
106,806,67dd5fadfc2865707aedb5b0,3,3,37006,27776,4206,2,13127,23,female,28.0,0,no,8921,8287,227,8284,14862.862825393677,2025-07-24 21:28:21+00,6882a490396c56ca4e8d2b26,67dd5fadfc2865707aedb5b0,APPROVED,Not Applicable,2025-07-24T21:24:39.054000Z,2025-07-24T21:32:43.688000Z,2025-07-25T00:40:31.160000Z,2025-07-24T21:32:44.132290Z,485.0,C1FHYQ9H,345,"Health Insurance, Vehicle Insurance, Home Insurance",43,Male,White,United States,United States,United States,English,No,Full-Time
107,807,67dd5fadfc2865707aedb5b0,4,3,34098,17608,26858,2,19720,32,male,28.93,1,yes,7138,6991,1029,6915,12103.68037223816,2025-07-24 21:28:45+00,6882a490396c56ca4e8d2b26,67dd5fadfc2865707aedb5b0,APPROVED,Not Applicable,2025-07-24T21:24:39.054000Z,2025-07-24T21:32:43.688000Z,2025-07-25T00:40:31.160000Z,2025-07-24T21:32:44.132290Z,485.0,C1FHYQ9H,345,"Health Insurance, Vehicle Insurance, Home Insurance",43,Male,White,United States,United States,United States,English,No,Full-Time
108,808,67dd5fadfc2865707aedb5b0,5,3,21863,19106,19177,3,17043,26,male,27.06,0,yes,2134,5982,898,5915,13996.27423286438,2025-07-24 21:29:08+00,6882a490396c56ca4e8d2b26,67dd5fadfc2865707aedb5b0,APPROVED,Not Applicable,2025-07-24T21:24:39.054000Z,2025-07-24T21:32:43.688000Z,2025-07-25T00:40:31.160000Z,2025-07-24T21:32:44.132290Z,485.0,C1FHYQ9H,345,"Health Insurance, Vehicle Insurance, Home Insurance",43,Male,White,United States,United States,United States,English,No,Full-Time
109,809,67dd5fadfc2865707aedb5b0,6,3,38711,44045,4404,3,2711,19,female,25.745,1,no,1693,5784,329,5775,25789.18981552124,2025-07-24 21:29:45+00,6882a490396c56ca4e8d2b26,67dd5fadfc2865707aedb5b0,APPROVED,Not Applicable,2025-07-24T21:24:39.054000Z,2025-07-24T21:32:43.688000Z,2025-07-25T00:40:31.160000Z,2025-07-24T21:32:44.132290Z,485.0,C1FHYQ9H,345,"Health Insurance, Vehicle Insurance, Home Insurance",43,Male,White,United States,United States,United States,English,No,Full-Time
110,810,67dd5fadfc2865707aedb5b0,7,3,35001,2516,2434,4,1770,20,male,29.735,0,no,664,618,312,534,31926.151990890503,2025-07-24 21:30:26+00,6882a490396c56ca4e8d2b26,67dd5fadfc2865707aedb5b0,APPROVED,Not Applicable,2025-07-24T21:24:39.054000Z,2025-07-24T21:32:43.688000Z,2025-07-25T00:40:31.160000Z,2025-07-24T21:32:44.132290Z,485.0,C1FHYQ9H,345,"Health Insurance, Vehicle Insurance, Home Insurance",43,Male,White,United States,United States,United States,English,No,Full-Time
111,811,67dd5fadfc2865707aedb5b0,8,3,30989,13755,13749,4,14394,57,female,28.785,4,no,646,608,425,435,31361.7742061615,2025-07-24 21:31:07+00,6882a490396c56ca4e8d2b26,67dd5fadfc2865707aedb5b0,APPROVED,Not Applicable,2025-07-24T21:24:39.054000Z,2025-07-24T21:32:43.688000Z,2025-07-25T00:40:31.160000Z,2025-07-24T21:32:44.132290Z,485.0,C1FHYQ9H,345,"Health Insurance, Vehicle Insurance, Home Insurance",43,Male,White,United States,United States,United States,English,No,Full-Time
112,812,67639cb846231603c8e979cd,1,2,26501,26501,42710,1,58571,31,female,38.095,1,yes,15862,3830,1211,3634,21724.435329437256,2025-07-24 21:28:42+00,6882a4bd5d1779cd278aa33f,67639cb846231603c8e979cd,APPROVED,Not Applicable,2025-07-24T21:25:21.525000Z,2025-07-24T21:31:53.013000Z,2025-07-25T00:40:32.350000Z,2025-07-24T21:31:53.499872Z,392.0,C1FHYQ9H,1059,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",40,Female,White,Portugal,United States,United States,DATA_EXPIRED,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
113,813,67639cb846231603c8e979cd,2,2,54966,54966,40164,1,52591,60,male,32.8,0,yes,12427,5892,1065,5795,11381.920337677002,2025-07-24 21:29:19+00,6882a4bd5d1779cd278aa33f,67639cb846231603c8e979cd,APPROVED,Not Applicable,2025-07-24T21:25:21.525000Z,2025-07-24T21:31:53.013000Z,2025-07-25T00:40:32.350000Z,2025-07-24T21:31:53.499872Z,392.0,C1FHYQ9H,1059,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",40,Female,White,Portugal,United States,United States,DATA_EXPIRED,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
114,814,67639cb846231603c8e979cd,3,2,14955,34872,38827,2,55135,33,female,35.53,0,yes,16309,4454,798,4382,10402.504682540894,2025-07-24 21:29:42+00,6882a4bd5d1779cd278aa33f,67639cb846231603c8e979cd,APPROVED,Not Applicable,2025-07-24T21:25:21.525000Z,2025-07-24T21:31:53.013000Z,2025-07-25T00:40:32.350000Z,2025-07-24T21:31:53.499872Z,392.0,C1FHYQ9H,1059,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",40,Female,White,Portugal,United States,United States,DATA_EXPIRED,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
115,815,67639cb846231603c8e979cd,4,2,25539,25539,30586,2,38999,44,male,30.2,2,yes,8413,6620,804,6571,12215.775489807129,2025-07-24 21:30:09+00,6882a4bd5d1779cd278aa33f,67639cb846231603c8e979cd,APPROVED,Not Applicable,2025-07-24T21:25:21.525000Z,2025-07-24T21:31:53.013000Z,2025-07-25T00:40:32.350000Z,2025-07-24T21:31:53.499872Z,392.0,C1FHYQ9H,1059,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",40,Female,White,Portugal,United States,United States,DATA_EXPIRED,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
116,816,67639cb846231603c8e979cd,5,2,11988,7608,7367,3,24060,19,female,30.59,2,no,16693,11045,552,11031,9180.225372314453,2025-07-24 21:30:27+00,6882a4bd5d1779cd278aa33f,67639cb846231603c8e979cd,APPROVED,Not Applicable,2025-07-24T21:25:21.525000Z,2025-07-24T21:31:53.013000Z,2025-07-25T00:40:32.350000Z,2025-07-24T21:31:53.499872Z,392.0,C1FHYQ9H,1059,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",40,Female,White,Portugal,United States,United States,DATA_EXPIRED,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
117,817,67639cb846231603c8e979cd,6,2,24577,32992,33285,3,43579,57,female,31.16,0,yes,10294,5039,611,5002,9783.422470092773,2025-07-24 21:30:46+00,6882a4bd5d1779cd278aa33f,67639cb846231603c8e979cd,APPROVED,Not Applicable,2025-07-24T21:25:21.525000Z,2025-07-24T21:31:53.013000Z,2025-07-25T00:40:32.350000Z,2025-07-24T21:31:53.499872Z,392.0,C1FHYQ9H,1059,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",40,Female,White,Portugal,United States,United States,DATA_EXPIRED,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
118,818,67639cb846231603c8e979cd,7,2,14314,10941,11930,4,11879,55,female,32.395,1,no,51,1390,148,1383,11662.840127944946,2025-07-24 21:31:10+00,6882a4bd5d1779cd278aa33f,67639cb846231603c8e979cd,APPROVED,Not Applicable,2025-07-24T21:25:21.525000Z,2025-07-24T21:31:53.013000Z,2025-07-25T00:40:32.350000Z,2025-07-24T21:31:53.499872Z,392.0,C1FHYQ9H,1059,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",40,Female,White,Portugal,United States,United States,DATA_EXPIRED,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
119,819,67639cb846231603c8e979cd,8,2,12149,12149,10022,4,10065,53,male,21.4,1,no,43,971,158,958,9380.863666534424,2025-07-24 21:31:28+00,6882a4bd5d1779cd278aa33f,67639cb846231603c8e979cd,APPROVED,Not Applicable,2025-07-24T21:25:21.525000Z,2025-07-24T21:31:53.013000Z,2025-07-25T00:40:32.350000Z,2025-07-24T21:31:53.499872Z,392.0,C1FHYQ9H,1059,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Vehicle Insurance",40,Female,White,Portugal,United States,United States,DATA_EXPIRED,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
120,820,66324535fc1d7a68f0e2bdbb,1,1,15144,41476,42710,1,58571,31,female,38.095,1,yes,15862,3830,1211,3634,20648.762464523315,2025-07-24 21:28:43+00,6882a4d1643d5d2a72d100f6,66324535fc1d7a68f0e2bdbb,APPROVED,Not Applicable,2025-07-24T21:25:37.345000Z,2025-07-24T21:31:52.418000Z,2025-07-25T00:40:32.598000Z,2025-07-24T21:31:52.813114Z,376.0,C1FHYQ9H,1500,"Health Insurance, Pet Insurance, Life Insurance",45,Male,DATA_EXPIRED,United States,United States,United States,English,Yes,Full-Time
121,821,66324535fc1d7a68f0e2bdbb,2,1,62178,41262,40164,1,52591,60,male,32.8,0,yes,12427,5892,1065,5795,10527.033805847168,2025-07-24 21:29:12+00,6882a4d1643d5d2a72d100f6,66324535fc1d7a68f0e2bdbb,APPROVED,Not Applicable,2025-07-24T21:25:37.345000Z,2025-07-24T21:31:52.418000Z,2025-07-25T00:40:32.598000Z,2025-07-24T21:31:52.813114Z,376.0,C1FHYQ9H,1500,"Health Insurance, Pet Insurance, Life Insurance",45,Male,DATA_EXPIRED,United States,United States,United States,English,Yes,Full-Time
122,822,66324535fc1d7a68f0e2bdbb,3,1,9428,9259,9651,1,6113,31,female,30.495,3,no,3538,10518,523,10505,15900.716781616211,2025-07-24 21:29:46+00,6882a4d1643d5d2a72d100f6,66324535fc1d7a68f0e2bdbb,APPROVED,Not Applicable,2025-07-24T21:25:37.345000Z,2025-07-24T21:31:52.418000Z,2025-07-25T00:40:32.598000Z,2025-07-24T21:31:52.813114Z,376.0,C1FHYQ9H,1500,"Health Insurance, Pet Insurance, Life Insurance",45,Male,DATA_EXPIRED,United States,United States,United States,English,Yes,Full-Time
123,823,66324535fc1d7a68f0e2bdbb,4,1,8325,10116,10037,1,6552,33,female,36.29,3,no,3485,9693,919,9649,7534.679174423218,2025-07-24 21:30:03+00,6882a4d1643d5d2a72d100f6,66324535fc1d7a68f0e2bdbb,APPROVED,Not Applicable,2025-07-24T21:25:37.345000Z,2025-07-24T21:31:52.418000Z,2025-07-25T00:40:32.598000Z,2025-07-24T21:31:52.813114Z,376.0,C1FHYQ9H,1500,"Health Insurance, Pet Insurance, Life Insurance",45,Male,DATA_EXPIRED,United States,United States,United States,English,Yes,Full-Time
124,824,66324535fc1d7a68f0e2bdbb,5,1,12035,38479,38827,1,55135,33,female,35.53,0,yes,16309,4454,798,4382,7123.151063919067,2025-07-24 21:30:20+00,6882a4d1643d5d2a72d100f6,66324535fc1d7a68f0e2bdbb,APPROVED,Not Applicable,2025-07-24T21:25:37.345000Z,2025-07-24T21:31:52.418000Z,2025-07-25T00:40:32.598000Z,2025-07-24T21:31:52.813114Z,376.0,C1FHYQ9H,1500,"Health Insurance, Pet Insurance, Life Insurance",45,Male,DATA_EXPIRED,United States,United States,United States,English,Yes,Full-Time
125,825,66324535fc1d7a68f0e2bdbb,6,1,46232,31736,30586,1,38999,44,male,30.2,2,yes,8413,6620,804,6571,8490.221738815308,2025-07-24 21:30:38+00,6882a4d1643d5d2a72d100f6,66324535fc1d7a68f0e2bdbb,APPROVED,Not Applicable,2025-07-24T21:25:37.345000Z,2025-07-24T21:31:52.418000Z,2025-07-25T00:40:32.598000Z,2025-07-24T21:31:52.813114Z,376.0,C1FHYQ9H,1500,"Health Insurance, Pet Insurance, Life Insurance",45,Male,DATA_EXPIRED,United States,United States,United States,English,Yes,Full-Time
126,826,66324535fc1d7a68f0e2bdbb,7,1,12938,3587,4206,1,13127,23,female,28.0,0,no,8921,8287,227,8284,8585.696458816528,2025-07-24 21:31:20+00,6882a4d1643d5d2a72d100f6,66324535fc1d7a68f0e2bdbb,APPROVED,Not Applicable,2025-07-24T21:25:37.345000Z,2025-07-24T21:31:52.418000Z,2025-07-25T00:40:32.598000Z,2025-07-24T21:31:52.813114Z,376.0,C1FHYQ9H,1500,"Health Insurance, Pet Insurance, Life Insurance",45,Male,DATA_EXPIRED,United States,United States,United States,English,Yes,Full-Time
127,827,66324535fc1d7a68f0e2bdbb,8,1,20660,25528,26858,1,19720,32,male,28.93,1,yes,7138,6991,1029,6915,6284.301519393921,2025-07-24 21:31:33+00,6882a4d1643d5d2a72d100f6,66324535fc1d7a68f0e2bdbb,APPROVED,Not Applicable,2025-07-24T21:25:37.345000Z,2025-07-24T21:31:52.418000Z,2025-07-25T00:40:32.598000Z,2025-07-24T21:31:52.813114Z,376.0,C1FHYQ9H,1500,"Health Insurance, Pet Insurance, Life Insurance",45,Male,DATA_EXPIRED,United States,United States,United States,English,Yes,Full-Time
128,828,67ec5e92e1e12ecc7269d3b8,1,2,50909,40220,42710,1,58571,31,female,38.095,1,yes,15862,3830,1211,3634,28680.285692214966,2025-07-24 21:27:51+00,6882a45c168e94c3efd047f8,67ec5e92e1e12ecc7269d3b8,APPROVED,Not Applicable,2025-07-24T21:23:48.808000Z,2025-07-24T21:32:26.363000Z,2025-07-25T00:40:28.979000Z,2025-07-24T21:32:26.792432Z,518.0,C1FHYQ9H,9,"Health Insurance, Home Insurance",59,Female,White,United States,United States,United States,English,No,Part-Time
129,829,67ec5e92e1e12ecc7269d3b8,2,2,64432,39606,40164,1,52591,60,male,32.8,0,yes,12427,5892,1065,5795,18940.101146697998,2025-07-24 21:28:30+00,6882a45c168e94c3efd047f8,67ec5e92e1e12ecc7269d3b8,APPROVED,Not Applicable,2025-07-24T21:23:48.808000Z,2025-07-24T21:32:26.363000Z,2025-07-25T00:40:28.979000Z,2025-07-24T21:32:26.792432Z,518.0,C1FHYQ9H,9,"Health Insurance, Home Insurance",59,Female,White,United States,United States,United States,English,No,Part-Time
130,830,67ec5e92e1e12ecc7269d3b8,3,2,39508,39508,38827,2,55135,33,female,35.53,0,yes,16309,4454,798,4382,20381.38508796692,2025-07-24 21:29:06+00,6882a45c168e94c3efd047f8,67ec5e92e1e12ecc7269d3b8,APPROVED,Not Applicable,2025-07-24T21:23:48.808000Z,2025-07-24T21:32:26.363000Z,2025-07-25T00:40:28.979000Z,2025-07-24T21:32:26.792432Z,518.0,C1FHYQ9H,9,"Health Insurance, Home Insurance",59,Female,White,United States,United States,United States,English,No,Part-Time
131,831,67ec5e92e1e12ecc7269d3b8,4,2,44546,29167,30586,2,38999,44,male,30.2,2,yes,8413,6620,804,6571,11424.96657371521,2025-07-24 21:29:36+00,6882a45c168e94c3efd047f8,67ec5e92e1e12ecc7269d3b8,APPROVED,Not Applicable,2025-07-24T21:23:48.808000Z,2025-07-24T21:32:26.363000Z,2025-07-25T00:40:28.979000Z,2025-07-24T21:32:26.792432Z,518.0,C1FHYQ9H,9,"Health Insurance, Home Insurance",59,Female,White,United States,United States,United States,English,No,Part-Time
132,832,67ec5e92e1e12ecc7269d3b8,5,2,12993,7062,7367,3,24060,19,female,30.59,2,no,16693,11045,552,11031,15361.492156982422,2025-07-24 21:30:16+00,6882a45c168e94c3efd047f8,67ec5e92e1e12ecc7269d3b8,APPROVED,Not Applicable,2025-07-24T21:23:48.808000Z,2025-07-24T21:32:26.363000Z,2025-07-25T00:40:28.979000Z,2025-07-24T21:32:26.792432Z,518.0,C1FHYQ9H,9,"Health Insurance, Home Insurance",59,Female,White,United States,United States,United States,English,No,Part-Time
133,833,67ec5e92e1e12ecc7269d3b8,6,2,50644,39606,33285,3,43579,57,female,31.16,0,yes,10294,5039,611,5002,19379.481554031372,2025-07-24 21:30:47+00,6882a45c168e94c3efd047f8,67ec5e92e1e12ecc7269d3b8,APPROVED,Not Applicable,2025-07-24T21:23:48.808000Z,2025-07-24T21:32:26.363000Z,2025-07-25T00:40:28.979000Z,2025-07-24T21:32:26.792432Z,518.0,C1FHYQ9H,9,"Health Insurance, Home Insurance",59,Female,White,United States,United States,United States,English,No,Part-Time
134,834,67ec5e92e1e12ecc7269d3b8,7,2,22539,13817,11930,4,11879,55,female,32.395,1,no,51,1390,148,1383,10070.07122039795,2025-07-24 21:31:11+00,6882a45c168e94c3efd047f8,67ec5e92e1e12ecc7269d3b8,APPROVED,Not Applicable,2025-07-24T21:23:48.808000Z,2025-07-24T21:32:26.363000Z,2025-07-25T00:40:28.979000Z,2025-07-24T21:32:26.792432Z,518.0,C1FHYQ9H,9,"Health Insurance, Home Insurance",59,Female,White,United States,United States,United States,English,No,Part-Time
135,835,67ec5e92e1e12ecc7269d3b8,8,2,28107,22413,10022,4,10065,53,male,21.4,1,no,43,971,158,958,7474.009275436401,2025-07-24 21:31:36+00,6882a45c168e94c3efd047f8,67ec5e92e1e12ecc7269d3b8,APPROVED,Not Applicable,2025-07-24T21:23:48.808000Z,2025-07-24T21:32:26.363000Z,2025-07-25T00:40:28.979000Z,2025-07-24T21:32:26.792432Z,518.0,C1FHYQ9H,9,"Health Insurance, Home Insurance",59,Female,White,United States,United States,United States,English,No,Part-Time
136,836,676f2ff678d74407b518207d,1,1,31320,41645,42710,1,58571,31,female,38.095,1,yes,15862,3830,1211,3634,8046.625852584839,2025-07-24 21:30:37+00,6882a4a4e2f21d468c27db82,676f2ff678d74407b518207d,APPROVED,Not Applicable,2025-07-24T21:24:56.543000Z,2025-07-24T21:32:09.478000Z,2025-07-25T00:40:31.399000Z,2025-07-24T21:32:09.916860Z,433.0,C1FHYQ9H,2937,"Health Insurance, Home Insurance, Life Insurance",38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
137,837,676f2ff678d74407b518207d,2,1,48893,41772,40164,1,52591,60,male,32.8,0,yes,12427,5892,1065,5795,4954.719305038452,2025-07-24 21:30:52+00,6882a4a4e2f21d468c27db82,676f2ff678d74407b518207d,APPROVED,Not Applicable,2025-07-24T21:24:56.543000Z,2025-07-24T21:32:09.478000Z,2025-07-25T00:40:31.399000Z,2025-07-24T21:32:09.916860Z,433.0,C1FHYQ9H,2937,"Health Insurance, Home Insurance, Life Insurance",38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
138,838,676f2ff678d74407b518207d,3,1,23474,10141,9651,1,6113,31,female,30.495,3,no,3538,10518,523,10505,5170.467376708984,2025-07-24 21:31:02+00,6882a4a4e2f21d468c27db82,676f2ff678d74407b518207d,APPROVED,Not Applicable,2025-07-24T21:24:56.543000Z,2025-07-24T21:32:09.478000Z,2025-07-25T00:40:31.399000Z,2025-07-24T21:32:09.916860Z,433.0,C1FHYQ9H,2937,"Health Insurance, Home Insurance, Life Insurance",38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
139,839,676f2ff678d74407b518207d,4,1,26136,10654,10037,1,6552,33,female,36.29,3,no,3485,9693,919,9649,5365.551948547363,2025-07-24 21:31:16+00,6882a4a4e2f21d468c27db82,676f2ff678d74407b518207d,APPROVED,Not Applicable,2025-07-24T21:24:56.543000Z,2025-07-24T21:32:09.478000Z,2025-07-25T00:40:31.399000Z,2025-07-24T21:32:09.916860Z,433.0,C1FHYQ9H,2937,"Health Insurance, Home Insurance, Life Insurance",38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
140,840,676f2ff678d74407b518207d,5,1,23250,38775,38827,1,55135,33,female,35.53,0,yes,16309,4454,798,4382,6983.291864395142,2025-07-24 21:31:29+00,6882a4a4e2f21d468c27db82,676f2ff678d74407b518207d,APPROVED,Not Applicable,2025-07-24T21:24:56.543000Z,2025-07-24T21:32:09.478000Z,2025-07-25T00:40:31.399000Z,2025-07-24T21:32:09.916860Z,433.0,C1FHYQ9H,2937,"Health Insurance, Home Insurance, Life Insurance",38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
141,841,676f2ff678d74407b518207d,6,1,27921,30853,30586,1,38999,44,male,30.2,2,yes,8413,6620,804,6571,4781.026601791382,2025-07-24 21:31:39+00,6882a4a4e2f21d468c27db82,676f2ff678d74407b518207d,APPROVED,Not Applicable,2025-07-24T21:24:56.543000Z,2025-07-24T21:32:09.478000Z,2025-07-25T00:40:31.399000Z,2025-07-24T21:32:09.916860Z,433.0,C1FHYQ9H,2937,"Health Insurance, Home Insurance, Life Insurance",38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
142,842,676f2ff678d74407b518207d,7,1,19608,4480,4206,1,13127,23,female,28.0,0,no,8921,8287,227,8284,4752.37250328064,2025-07-24 21:31:48+00,6882a4a4e2f21d468c27db82,676f2ff678d74407b518207d,APPROVED,Not Applicable,2025-07-24T21:24:56.543000Z,2025-07-24T21:32:09.478000Z,2025-07-25T00:40:31.399000Z,2025-07-24T21:32:09.916860Z,433.0,C1FHYQ9H,2937,"Health Insurance, Home Insurance, Life Insurance",38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
143,843,676f2ff678d74407b518207d,8,1,22134,26782,26858,1,19720,32,male,28.93,1,yes,7138,6991,1029,6915,7812.268495559692,2025-07-24 21:32:01+00,6882a4a4e2f21d468c27db82,676f2ff678d74407b518207d,APPROVED,Not Applicable,2025-07-24T21:24:56.543000Z,2025-07-24T21:32:09.478000Z,2025-07-25T00:40:31.399000Z,2025-07-24T21:32:09.916860Z,433.0,C1FHYQ9H,2937,"Health Insurance, Home Insurance, Life Insurance",38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
